25
1
17
3
13
11
24
3
19
11
9
1
24
5
9
8
7
19
8
5
12
13
2
2
4
1
2
23
16
9
9
4
17
13
6
12
2
2
3
3
17
16
1
1
5
4
13
4
12
8
2
2
6
3
16
6
6
2
12
9
18
7
2
7
6
8
4
25
6
2
11
15
32
9
7
20
12
2
18
49
1
19
4
6
2
2
7
20
24
17
8
9
23
5
10
28
5
22
12
5
2
14
18
12
6
14
3
7
2
6
16
5
6
15
7
7
1
10
4
2
8
21
8
4
11
3
31
16
13
15
34
7
1
1
17
22
4
1
25
19
3
4
6
9
12
2
19
14
2
6
22
11
14
5
23
25
5
7
12
1
17
5
25
3
19
10
18
19
8
10
3
4
2
3
6
6
13
21
6
5
14
2
4
15
1
3
4
14
1
16
14
8
7
15
13
21
15
28
6
9
4
18
5
3
4
14
12
3
3
18
13
3
3
15
9
8
10
40
4
4
16
15
3
27
8
20
21
26
23
21
4
3
6
9
3
29
18
22
1
10
6
3
13
20
9
10
19
13
18
8
7
4
21
16
11
2
6
5
19
4
1
3
9
14
34
12
13
3
1
14
15
16
23
16
22
6
14
5
10
2
14
9
11
4
7
13
12
9
43
16
26
15
7
6
15
19
7
9
23
14
5
6
13
1
8
17
14
3
37
23
8
3
2
17
1
24
16
2
2
9
4
13
2
4
16
7
4
30
19
1
1
8
35
16
12
12
18
8
12
22
3
8
3
12
6
17
19
20
4
2
2
4
3
11
2
4
1
3
1
2
3
22
34
1
9
23
13
1
7
2
2
1
3
2
30
9
14
30
13
29
17
4
29
3
17
5
10
6
8
3
13
20
13
8
35
2
20
5
11
7
8
17
41
10
6
3
34
10
2
10
9
13
15
16
22
11
15
12
15
3
4
8
7
8
8
1
23
18
17
4
26
9
14
17
12
12
3
17
2
6
7
26
2
11
6
30
11
10
5
27
5
5
21
39
10
15
11
19
27
8
2
33
38
7
5
27
7
4
7
20
23
8
4
13
17
2
1
23
9
10
10
8
6
12
6
16
12
16
8
12
10
7
11
2
4
7
3
1
27
31
4
3
4
20
20
30
18
6
22
35
2
9
22
12
3
2
20
3
14
3
27
4
12
14
43
6
12
18
44
13
23
1
31
11
14
15
45
6
14
5
31
4
17
11
37
15
3
15
21
6
2
10
13
17
34
3
6
17
8
8
6
25
7
5
10
3
6
18
2
5
10
18
4
14
8
31
29
10
6
23
14
8
4
20
22
12
3
15
10
7
10
12
13
22
11
26
9
14
3
12
12
5
8
10
11
13
5
9
3
12
2
11
12
13
5
5
10
10
12
9
9
19
7
9
20
8
8
9
5
4
32
24
6
3
14
24
6
9
46
15
6
10
29
24
6
17
17
6
2
8
1
1
21
4
10
5
3
7
36
12
8
5
5
14
5
6
22
10
5
14
22
12
2
2
22
2
1
14
24
10
19
10
25
5
5
9
13
6
14
7
13
7
11
22
24
8
6
38
29
10
13
9
7
15
2
2
33
7
12
37
1
21
21
12
34
2
4
5
11
18
13
38
39
2
12
5
9
24
6
14
22
11
7
11
19
3
4
13
14
25
14
16
8
31
1
17
5
3
2
24
20
10
3
7
8
9
8
10
3
18
34
17
12
12
14
8
7
9
38
10
7
13
4
8
13
13
32
12
29
22
3
13
22
3
14
22
13
12
17
7
13
1
14
4
